No,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1121849,130,CASH_OUT,198308.01,C348255264,525162.0,326853.99,C891884680,1184645.35,1382953.36,0,0
1030286,53,CASH_OUT,1631640.02,C1732115289,1631640.02,0.0,C262978946,705298.87,2336938.89,1,0
5214794,370,CASH_OUT,283976.3,C1853423819,283976.3,0.0,C487915581,41606.6,325582.9,1,0
3610965,268,TRANSFER,2219475.13,C1998076777,2219475.13,0.0,C1122874566,0.0,0.0,1,0
1210331,133,CASH_IN,149903.52,C276213199,1006363.48,1156266.99,C686843273,1401422.2,1478036.09,0,0
480463,19,TRANSFER,161939.36,C263177591,161939.36,0.0,C94435408,0.0,0.0,1,0
6132342,544,CASH_OUT,373322.93,C1973607757,107420.69,0.0,C648328446,899197.84,1272520.78,0,0
2708828,211,CASH_OUT,1330802.24,C1458541760,1330802.24,0.0,C1092309864,151341.34,1515187.24,1,0
4071413,300,CASH_OUT,117303.52,C196606052,0.0,0.0,C799684896,1062620.33,1179923.85,0,0
4422500,322,CASH_OUT,411326.48,C1721236297,663238.0,251911.52,C719768907,1186676.24,1598002.72,0,0
3414396,256,CASH_OUT,16639.07,C1906902912,441574.48,424935.41,C1689745179,1368874.76,1385513.83,0,0
1829797,163,CASH_OUT,171000.46,C2027399165,239150.16,68149.7,C1934506991,1203918.52,1374918.98,0,0
3961361,297,CASH_IN,39893.87,C2085231422,102466.0,142359.87,C525418671,1407576.0,1367682.14,0,0
6245384,596,CASH_OUT,262084.51,C2003130750,0.0,0.0,C872172456,1100466.86,1362551.37,0,0
5922420,404,CASH_OUT,30768.58,C1989456684,0.0,0.0,C767130392,1254604.18,1271817.3,0,0
1224947,133,TRANSFER,57512.29,C199493859,57512.29,0.0,C1845834519,0.0,0.0,1,0
4960539,351,CASH_OUT,233664.54,C1934223756,0.0,0.0,C611046939,964244.12,1197908.66,0,0
4238753,306,CASH_IN,132397.93,C1780660661,423716.0,556113.93,C531140268,602096.65,469698.73,0,0
539624,21,CASH_IN,168771.47,C1887997129,747074.25,915845.72,C968419387,1212642.41,1043870.95,0,0
405898,18,TRANSFER,292217.38,C1987032410,816354.79,524137.41,C242704372,337370.19,735157.84,0,0
2088132,182,CASH_IN,120462.18,C1999098910,103327.0,223789.18,C2120663616,1340155.53,1219693.35,0,0
6121961,539,TRANSFER,79594.91,C1091619735,79594.91,0.0,C93455814,0.0,0.0,1,0
5764335,400,CASH_OUT,199553.03,C1974256619,109709.0,0.0,C2083138258,794391.19,993944.22,0,0
1253464,134,CASH_IN,224370.75,C1833143570,671918.08,896288.83,C869451644,777451.38,553080.63,0,0
6296182,673,TRANSFER,73053.41,C1113510889,73053.41,0.0,C1359285806,0.0,0.0,1,0
1665322,158,CASH_OUT,63260.09,C1971334219,400.0,0.0,C338863747,1167808.39,1231068.48,0,0
1500891,143,CASH_IN,128557.69,C1974833772,1108613.65,1237171.34,C175791910,712333.21,583775.53,0,0
3273188,251,CASH_OUT,199778.47,C1988118350,242404.0,42625.53,C1527391830,1346331.65,1546110.12,0,0
4258487,306,CASH_IN,185470.76,C1967304323,54321.0,239791.76,C221043687,1393745.6,1208274.84,0,0
2821827,226,CASH_IN,505976.33,C2082438014,73370.0,579346.33,C505768235,1377113.15,871136.82,0,0
4617483,329,CASH_OUT,73366.67,C2003903124,79667.0,6300.33,C472958911,987133.75,1060500.41,0,0
6039580,483,CASH_OUT,3488355.65,C1658688393,3488355.65,0.0,C2021292359,177670.78,3666026.43,1,0
2594469,207,CASH_OUT,137850.26,C1954631619,383521.0,245670.74,C410230,505658.0,643508.26,0,0
6281782,650,CASH_OUT,18982.32,C742545295,18982.32,0.0,C1776178192,2207295.98,2226278.3,1,0
5128584,356,TRANSFER,5952739.3,C1569009550,5952739.3,0.0,C1429463996,0.0,0.0,1,0
2718427,211,CASH_IN,192052.52,C2040073197,198093.0,390145.52,C183181407,1559830.19,1367777.66,0,0
2132429,183,CASH_OUT,139286.77,C2015286323,15684.27,0.0,C642828842,1008647.83,1147934.6,0,0
6271788,620,CASH_OUT,260408.9,C2004565977,260408.9,0.0,C1185249174,0.0,260408.9,1,0
5713614,398,CASH_OUT,225312.95,C1899692510,57711.0,0.0,C240283225,1189350.72,1414663.68,0,0
1288810,135,CASH_IN,164848.58,C1774744063,1468540.86,1633389.44,C951766450,1288907.17,1124058.59,0,0
1895230,165,CASH_OUT,218795.65,C1980415657,0.0,0.0,C861194583,1016636.58,1235432.23,0,0
2935662,229,CASH_IN,99724.95,C197236737,26688.0,126412.95,C2019900260,955692.31,855967.36,0,0
4359316,309,CASH_OUT,222694.08,C1931470495,222694.08,0.0,C1495297398,0.0,222694.08,1,0
620491,34,CASH_IN,80312.78,C2000222406,1034735.06,1115047.84,C1886256682,994131.09,1092243.83,0,0
3092040,235,CASH_OUT,185881.71,C1857110603,218380.94,32499.23,C589171034,1403131.81,1589013.52,0,0
4141169,303,TRANSFER,447009.83,C256552805,447009.83,0.0,C312822815,0.0,0.0,1,0
4190168,305,CASH_OUT,61036.57,C1857494251,642029.58,580993.01,C853349447,1649565.29,1710601.86,0,0
277265,15,TRANSFER,119.0,C1995557473,119.0,0.0,C1480876722,0.0,0.0,1,0
3610988,270,CASH_OUT,134623.95,C887694892,134623.95,0.0,C159277723,731682.46,866306.41,1,0
3094123,235,CASH_IN,233743.73,C2144178745,189427.46,423171.19,C1599446067,1219298.2,985554.46,0,0
4807719,346,CASH_IN,457848.62,C1823483204,359827.0,817675.62,C595982198,1821800.12,1363951.5,0,0
6040729,488,CASH_OUT,50279.4,C732624402,50279.4,0.0,C1786899731,1108375.76,1158655.16,1,0
5211062,370,CASH_IN,301846.23,C1930581630,346900.5,648746.73,C243909507,1029231.31,727385.08,0,0
6176052,565,CASH_IN,213378.26,C1960478012,332310.12,545688.38,C1172666234,1611847.42,1398469.16,0,0
4123199,302,CASH_OUT,302531.36,C2074114302,869919.24,567387.88,C1125833372,1590546.36,1893077.72,0,0
4936094,350,CASH_IN,298347.29,C1852738313,79142.0,377489.29,C64717705,1021579.13,723231.85,0,0
4024055,299,CASH_IN,144799.41,C1933991208,610157.0,754956.41,C1953191226,1097029.99,952230.58,0,0
3322406,253,CASH_IN,40818.66,C1935850748,977370.84,1018189.49,C511345553,861217.61,820398.95,0,0
629429,34,CASH_OUT,204654.23,C1993102367,768738.4,564084.17,C477994367,397435.91,602090.14,0,0
3698425,277,CASH_IN,206616.13,C1921997341,291371.76,497987.89,C2044342029,1737491.39,1530875.26,0,0
2022182,180,CASH_IN,362191.55,C1858203384,1267113.15,1629304.7,C1861088828,1525798.94,1163607.39,0,0
1205394,133,CASH_IN,145487.31,C289279430,706443.0,851930.31,C325982869,1104809.04,959321.72,0,0
2471038,204,CASH_IN,118191.8,C1916056100,99615.0,217806.8,C1278681087,1432945.06,1314753.26,0,0
559990,22,CASH_IN,270377.67,C2074589085,703367.69,973745.36,C1015594741,1340052.47,1173897.97,0,0
1581186,155,CASH_OUT,334682.84,C1910564430,0.0,0.0,C721304980,911718.43,1246401.27,0,0
2531368,205,CASH_IN,25419.04,C1806052602,1168283.52,1193702.57,C1380852065,690517.96,665098.91,0,0
5996121,423,CASH_IN,333718.76,C1874199835,375104.93,708823.69,C248081960,673553.24,339834.48,0,0
1425134,139,CASH_OUT,220901.21,C1913557271,329926.0,109024.79,C1250349563,1048946.28,1269847.49,0,0
3107348,235,CASH_OUT,219673.17,C1918134677,5492.0,0.0,C836734239,887443.43,1107116.59,0,0
4069968,300,CASH_OUT,313352.76,C1774568253,1059635.43,746282.67,C1774157019,386727.39,700080.15,0,0
1354786,137,CASH_OUT,79503.64,C1977087131,0.0,0.0,C927618730,939634.72,1019138.36,0,0
5765475,400,CASH_IN,131471.71,C2002475568,603796.21,735267.92,C1319442632,1196725.06,1065253.35,0,0
5622847,395,CASH_IN,117948.54,C2089250819,21343.0,139291.54,C632856825,1305891.04,1187942.5,0,0
3272921,251,CASH_IN,465629.92,C1807670389,14606.0,480235.92,C805811318,1662651.95,1197022.02,0,0
272213,15,CASH_IN,257518.49,C1938464309,1277534.3,1535052.8,C743444789,683491.08,542486.23,0,0
2718002,211,CASH_OUT,69776.27,C1843314069,612583.23,542806.96,C1487681477,1448501.12,1518277.38,0,0
6276619,639,CASH_OUT,208253.11,C975798201,208253.11,0.0,C1514143343,500417.0,708670.11,1,0
315238,16,CASH_OUT,208434.3,C2059441042,170846.8,0.0,C209767449,834035.75,1048023.54,0,0
1292256,135,CASH_IN,313315.8,C220725073,345764.0,659079.8,C722634096,1303981.86,990666.06,0,0
6044570,491,TRANSFER,449199.47,C542986012,449199.47,0.0,C628613220,0.0,0.0,1,0
2284417,187,CASH_IN,135272.59,C215720229,478523.21,613795.79,C214445153,1586658.11,1451385.53,0,0
1748473,161,CASH_IN,71805.05,C1960044916,235691.27,307496.32,C106171046,932006.12,1001097.18,0,0
5874029,403,CASH_IN,257515.15,C294588712,582730.52,840245.67,C1652765949,1450100.0,1192584.84,0,0
6293229,667,CASH_IN,47739.92,C1779903311,1006174.38,1053914.3,C607184086,1611949.68,1564209.77,0,0
5089142,355,CASH_IN,67949.18,C2102874851,1184120.83,1252070.02,C332300633,539266.8,471317.62,0,0
6020316,462,TRANSFER,4342582.37,C1976332867,4342582.37,0.0,C1903233179,0.0,0.0,1,0
5044541,354,CASH_OUT,333045.91,C1985325633,0.0,0.0,C91382433,881011.71,1214057.62,0,0
1352417,137,CASH_IN,138975.38,C1986774504,200223.0,339198.38,C1718454076,1231477.03,1092501.65,0,0
746574,38,CASH_OUT,393708.82,C1983566433,0.0,0.0,C867418537,1076702.97,1470411.79,0,0
529189,20,CASH_OUT,101661.86,C24669579,438558.0,336896.14,C579650071,1083625.32,1185287.18,0,0
1858869,164,CASH_IN,31107.92,C2016691151,888340.52,919448.45,C1245387045,1030986.17,999878.24,0,0
5186345,361,CASH_OUT,140807.76,C218959911,140807.76,0.0,C287487374,137903.3,278711.05,1,0
6272553,621,CASH_OUT,662104.87,C383943825,662104.87,0.0,C1857340685,532995.06,1195099.93,1,0
3650271,275,CASH_IN,262163.97,C1735877067,928548.85,1190712.81,C574880902,1335234.23,1073070.26,0,0
4233466,306,CASH_IN,244506.27,C1854720898,781039.39,1025545.66,C742275197,819953.57,575447.3,0,0
2068243,181,CASH_IN,169814.78,C1832476546,545735.0,715549.78,C151956247,1812630.19,1642815.41,0,0
1266435,135,CASH_IN,163308.51,C283281549,1054995.64,1218304.15,C1177356492,995282.28,831973.77,0,0
3006441,232,CASH_OUT,102904.65,C1984125932,51847.0,0.0,C455894036,1288520.49,1391425.13,0,0
312663,16,CASH_IN,201949.86,C1717511674,1178651.98,1380601.84,C57378330,1454213.74,1416121.36,0,0
1788338,162,CASH_IN,245125.25,C1751507903,466233.32,711358.57,C968010486,905130.35,660005.1,0,0
4270359,307,CASH_IN,131175.5,C2019071175,407112.31,538287.81,C698236697,622751.98,491576.48,0,0
1030465,66,TRANSFER,7169129.94,C1016521533,7169129.94,0.0,C475877892,0.0,0.0,1,0
1518077,153,TRANSFER,508311.1,C1720983606,780878.86,272567.76,C535535646,942960.6,1451271.7,0,0
6269757,619,TRANSFER,347893.16,C1743279167,347893.16,0.0,C538795916,0.0,0.0,1,0
5425385,378,CASH_OUT,75439.79,C2090675234,455275.0,379835.21,C1294391829,1131032.8,1206472.59,0,0
1030419,64,TRANSFER,37796.75,C1530845932,37796.75,0.0,C2125159934,0.0,0.0,1,0
1932176,171,CASH_OUT,1786247.31,C518707081,1786247.31,0.0,C1347472124,244952.19,2031199.5,1,0
1820033,163,DEBIT,7095.4,C2139209871,278898.0,271802.6,C1101494900,1046987.25,1054082.65,0,0
2717598,211,CASH_IN,102571.3,C2118745707,386942.33,489513.63,C380254830,652358.17,549786.87,0,0
3282070,251,CASH_OUT,174975.21,C1976032362,461994.0,287018.79,C807059984,455651.35,630626.57,0,0
1886476,164,CASH_IN,52040.58,C2009052594,852137.54,904178.11,C211031497,1063135.04,1011094.46,0,0
1777458,162,CASH_OUT,127159.14,C1959758155,0.0,0.0,C504331706,1130652.74,1257811.89,0,0
4538952,326,TRANSFER,15177.97,C1421733222,15177.97,0.0,C1718960484,0.0,0.0,1,0
1059659,114,CASH_OUT,966222.5,C1788263153,966222.5,0.0,C1048196142,331251.33,1297473.83,1,0
1059570,105,TRANSFER,2988103.3,C257797783,2988103.3,0.0,C1647613503,0.0,0.0,1,0
5578654,393,CASH_OUT,193568.11,C1921632957,0.0,0.0,C88425572,1040689.53,1234257.63,0,0
1985955,179,CASH_OUT,218523.6,C1938429607,0.0,0.0,C437845553,1076871.66,1295395.26,0,0
3600121,263,CASH_IN,81250.21,C185746875,1043964.82,1125215.03,C1948419482,1577453.86,1496203.65,0,0
1615121,156,TRANSFER,619836.33,C1020546526,619836.33,0.0,C727304314,0.0,0.0,1,0
4405552,321,CASH_IN,103954.35,C1959915390,839647.44,943601.79,C1783856537,1447630.53,1343676.18,0,0
5987920,411,TRANSFER,427373.65,C985224754,427373.65,0.0,C2110832776,0.0,0.0,1,0
3762156,279,TRANSFER,16167.35,C2117191836,343222.0,327054.65,C1494881888,743956.57,760123.92,0,0
824462,41,CASH_IN,268671.1,C1778713012,938721.75,1207392.85,C1047905956,754409.49,956874.13,0,0
3536479,259,CASH_IN,76970.99,C207113290,657165.51,734136.5,C1282061967,538062.35,461091.36,0,0
1345456,137,CASH_OUT,109759.43,C2117371550,179512.09,69752.66,C572011036,1368358.25,1478117.68,0,0
626937,34,TRANSFER,71693.42,C1103482150,71693.42,0.0,C2145121206,0.0,0.0,1,0
3889702,284,CASH_IN,48471.87,C2063824882,180.0,48651.87,C730443860,1259066.67,1210594.81,0,0
4183804,304,CASH_IN,164060.83,C2022908359,874117.24,1038178.06,C571740717,1050336.67,886275.84,0,0
5252563,371,CASH_IN,6594.34,C1994725765,1283691.37,1290285.7,C1697292806,852013.37,845419.04,0,0
333041,16,CASH_IN,306664.81,C1928902308,569580.67,876245.48,C106515664,1197784.03,891119.22,0,0
4121430,302,CASH_IN,72690.73,C1950166636,1009942.79,1082633.52,C1002225108,752790.5,680099.77,0,0
854217,41,CASH_OUT,82806.2,C1327670146,82806.2,0.0,C1480756205,0.0,0.0,1,0
977158,44,CASH_IN,285032.17,C1966105516,11895.0,296927.17,C595005959,1068454.48,783422.31,0,0
1372648,138,CASH_OUT,251867.37,C1822258855,633988.0,382120.63,C887589474,565923.29,817790.66,0,0
326501,16,CASH_IN,88742.6,C1774590444,1263644.25,1352386.85,C770213024,1188355.68,1126519.64,0,0
3197353,249,CASH_IN,95962.23,C1985750331,666091.95,762054.18,C208873739,714422.49,618460.26,0,0
1484847,141,TRANSFER,547848.05,C1999047709,260950.67,0.0,C1855162641,771215.27,1319063.32,0,0
5542838,382,CASH_IN,185660.55,C1874801808,1129886.33,1315546.87,C584855562,681961.57,496301.02,0,0
6312908,686,CASH_IN,42232.83,C2090423426,1026289.72,1068522.55,C694157463,413790.44,371557.61,0,0
1788339,162,CASH_IN,18315.61,C243435863,711358.57,729674.18,C1344114231,1504029.6,1485714.0,0,0
4785667,342,CASH_OUT,21279.19,C1395548664,21279.19,0.0,C5036546,2205.4,23484.59,1,0
6272848,621,CASH_IN,101310.22,C1909515643,311141.6,412451.82,C455343893,1139601.73,1038291.51,0,0
1464441,140,TRANSFER,6783.47,C2103265286,6783.47,0.0,C1983881188,0.0,0.0,1,0
6362605,742,CASH_OUT,54652.46,C43545501,54652.46,0.0,C830041824,0.0,54652.46,1,0
6362446,730,TRANSFER,156396.46,C696760428,156396.46,0.0,C577061559,0.0,0.0,1,0
2078571,182,CASH_IN,264327.96,C1724175602,629986.33,894314.29,C341800102,1011105.67,746777.71,0,0
2550634,206,CASH_IN,162814.44,C1799045237,689971.33,852785.78,C872059437,605613.64,442799.2,0,0
1643509,157,CASH_IN,165649.8,C1868639836,8200.0,173849.8,C1872341044,1385205.74,1219555.94,0,0
4430971,322,CASH_OUT,134237.81,C197465390,505115.62,370877.82,C1773495139,1132697.05,1266934.86,0,0
6041517,490,CASH_IN,68473.63,C195525284,1146002.51,1214476.15,C1892316476,1039818.21,971344.57,0,0
5858044,402,CASH_IN,183195.58,C1956755211,21539.0,204734.58,C2000500481,1166016.82,982821.24,0,0
3900958,284,CASH_IN,89236.65,C2080933103,364715.2,453951.85,C545744333,973670.93,884434.28,0,0
4226799,306,CASH_OUT,110693.24,C2060859566,786724.0,676030.76,C772771747,413362.11,524055.35,0,0
4388748,317,TRANSFER,7535.58,C11831964,7535.58,0.0,C802410376,0.0,0.0,1,0
6231087,592,TRANSFER,369306.87,C137478420,369306.87,0.0,C100691765,0.0,0.0,1,0
6021288,466,CASH_IN,107399.9,C2066676217,1439847.28,1547247.18,C1937524326,1504846.24,1397446.34,0,0
4668980,331,CASH_OUT,138873.08,C1924542884,72204.82,0.0,C553819459,1038021.18,1176894.26,0,0
3520516,259,CASH_IN,225816.61,C2063837194,40558.0,266374.61,C382494891,1107197.91,881381.3,0,0
2925052,229,CASH_IN,267689.32,C1962594932,202596.0,470285.32,C1510744961,1742426.56,1474737.24,0,0
2743133,212,CASH_OUT,159748.15,C1982007661,314982.0,155233.85,C1907912214,634956.72,794704.88,0,0
543793,21,CASH_IN,403070.33,C1827743330,482537.15,885607.48,C1512627801,1267729.65,932082.33,0,0
2037950,180,CASH_OUT,81456.53,C2026624545,0.0,0.0,C61726593,1118565.65,1200022.19,0,0
2131255,183,CASH_IN,1342.95,C2004483786,208.0,1550.95,C947375208,1009190.57,1007847.62,0,0
4876880,348,CASH_IN,26060.41,C1912324822,1253338.4,1279398.81,C1290625400,1195397.46,1169337.05,0,0
5909593,404,TRANSFER,272636.62,C1926523214,0.0,0.0,C62735169,959250.9,1231887.52,0,0
1030561,72,TRANSFER,8594065.09,C1801750044,8594065.09,0.0,C1420708952,0.0,0.0,1,0
79677,10,CASH_IN,48977.5,C1933137221,11497.0,60474.5,C2119123648,957546.32,1043199.99,0,0
1655483,158,CASH_IN,55884.86,C2115163087,1469671.94,1525556.8,C916016460,1621125.57,1565240.71,0,0
6347723,694,TRANSFER,5175876.53,C599212256,5175876.53,0.0,C480756474,0.0,0.0,1,0
4948379,351,CASH_OUT,120715.02,C205225702,42015.0,0.0,C951866647,1294525.86,1415240.88,0,0
6259942,605,TRANSFER,1555182.41,C403559722,1555182.41,0.0,C999708230,0.0,0.0,1,0
4078176,301,CASH_OUT,101378.09,C1941327262,51829.0,0.0,C495506341,1351120.61,1452498.71,0,0
1769716,162,CASH_IN,107194.22,C1870454508,946261.13,1053455.36,C949467263,809099.5,740429.04,0,0
4732782,332,CASH_IN,263330.46,C22176164,74079.0,337409.46,C557343920,1038173.91,774843.45,0,0
5031863,354,CASH_IN,99218.52,C1652863839,683096.15,782314.67,C725014521,1530544.68,1548207.64,0,0
2495970,204,CASH_IN,247164.19,C1860167826,421730.71,668894.91,C1335822368,1645520.78,1398356.58,0,0
3148385,236,CASH_OUT,4121986.59,C915028332,4121986.59,0.0,C2135931580,0.0,4121986.59,1,0
4908878,349,CASH_IN,37760.07,C2053809354,799108.75,836868.82,C1048883071,701685.36,663925.29,0,0
6311773,686,TRANSFER,107732.98,C1782019043,107732.98,0.0,C237935260,0.0,0.0,1,0
5399057,377,CASH_OUT,62131.95,C1886914798,756175.0,694043.05,C1963316804,845311.17,907443.12,0,0
5156821,357,CASH_IN,32732.68,C2000148459,12517.0,45249.68,C789421688,1022667.61,989934.93,0,0
3963551,297,CASH_OUT,130009.14,C1897282844,30558.0,0.0,C372923394,1066725.5,1196734.64,0,0
1883965,164,CASH_OUT,9182.61,C1883425074,353314.0,344131.39,C542294872,1689910.37,1699092.99,0,0
801500,40,CASH_IN,262104.03,C2097322851,105490.0,367594.03,C1503936397,1125160.57,863056.54,0,0
3610991,270,TRANSFER,79712.37,C1646350355,79712.37,0.0,C701219396,0.0,0.0,1,0
3710872,277,TRANSFER,621387.64,C1520262404,621387.64,0.0,C622056239,0.0,0.0,1,0
4645993,330,TRANSFER,188124.45,C307762769,520130.0,332005.55,C2099286117,1201309.15,1389433.6,0,0
3960300,294,TRANSFER,7809301.98,C2147008654,7809301.98,0.0,C722948959,0.0,0.0,1,0
3196032,249,CASH_OUT,223724.71,C1847591657,179343.25,0.0,C599738264,1205743.99,1429468.7,0,0
161614,12,CASH_OUT,238844.2,C1966150958,927072.0,688227.8,C150091086,1003395.79,1242239.99,0,0
3388601,255,CASH_IN,125421.7,C209108878,372385.49,497807.18,C943880638,716210.42,590788.73,0,0
4810894,346,CASH_OUT,318526.65,C1952754116,0.0,0.0,C729882527,946378.51,1264905.16,0,0
2557865,206,CASH_IN,55438.91,C2005728385,30389.0,85827.91,C283962022,946773.84,891334.93,0,0
4276171,307,CASH_IN,68238.62,C1845265110,498247.0,566485.62,C267406305,1076523.73,1008285.11,0,0
3511077,259,CASH_IN,111370.1,C214298398,139721.72,251091.82,C606119190,1063383.8,952013.7,0,0
1408013,139,CASH_OUT,104064.19,C1758523134,503633.0,399568.81,C247451943,556158.36,660222.55,0,0
1059580,106,TRANSFER,1409248.64,C1892918810,1409248.64,0.0,C2036490087,0.0,0.0,1,0
3692234,277,CASH_IN,325137.05,C1779487152,951051.38,1276188.43,C1947024520,1137887.46,812750.4,0,0
1016899,47,CASH_OUT,61487.67,C2064498880,61487.67,0.0,C1457751793,0.0,61487.67,1,0
6296773,680,CASH_OUT,10000000.0,C2129111288,10000000.0,0.0,C503344531,128711.99,10128711.99,1,0
3343896,253,CASH_OUT,292093.52,C2112222753,199523.0,0.0,C598566374,783800.5,1075894.02,0,0
490466,19,CASH_OUT,69920.35,C2054868747,506987.68,437067.33,C43632544,446728.73,516649.08,0,0
5514007,380,CASH_IN,6447.4,C191168071,807838.78,814286.18,C484123347,657949.3,651501.9,0,0
4608055,329,CASH_IN,439322.63,C1994687234,1994.0,441316.63,C665342325,1365677.23,926354.6,0,0
3508782,259,CASH_IN,9318.69,C2026434796,332932.81,342251.5,C1819166129,1113651.59,1104332.89,0,0
4557166,327,CASH_OUT,1076518.28,C404387463,1076518.28,0.0,C851327636,2451179.2,3527697.48,1,0
6362493,732,CASH_OUT,417129.11,C1251324485,417129.11,0.0,C1197787455,683101.34,1100230.45,1,0
1096383,130,CASH_IN,396764.81,C1856792754,182.0,396946.81,C816140268,1079645.02,900591.6,0,0
1294179,136,CASH_IN,685.86,C2110644886,1373121.95,1373807.8,C334852180,1361853.04,1361167.19,0,0
4707581,331,CASH_IN,131208.93,C1934197999,10686.0,141894.93,C1546546818,1179232.66,1048023.73,0,0
5225561,370,CASH_IN,5922.01,C1924953119,34301.0,40223.01,C2067292131,1291104.6,1285182.59,0,0
4831692,347,CASH_IN,230085.33,C2113170794,1024848.79,1254934.12,C599006124,1196096.81,966011.47,0,0
5827130,402,CASH_IN,133336.1,C356297703,593963.29,727299.38,C862775807,1123007.17,989671.07,0,0
4507660,325,CASH_OUT,253912.02,C1881900578,437169.0,183256.98,C568811266,466069.29,719981.31,0,0
5802138,401,CASH_IN,401823.33,C1822741912,124545.64,526368.97,C230568168,1695113.93,1293290.6,0,0
5563743,388,TRANSFER,960196.16,C1335615679,960196.16,0.0,C650152764,0.0,0.0,1,0
888068,42,CASH_IN,156923.53,C1882191681,1052722.4,1209645.93,C1450213215,821996.83,665073.3,0,0
5987652,409,TRANSFER,175972.28,C729569848,175972.28,0.0,C684459901,0.0,0.0,1,0
3775835,280,CASH_IN,103264.2,C1936305936,203270.61,306534.82,C541976913,1497672.05,1394407.84,0,0
869166,42,CASH_IN,14690.99,C1967988576,10748.0,25438.99,C53906867,982264.34,967573.35,0,0
29752,8,CASH_OUT,5025.41,C2124649907,812568.0,807542.59,C1909597726,459413.35,494709.81,0,0
1894026,165,CASH_OUT,368064.05,C1954815160,267724.3,0.0,C84066241,677058.19,1045122.24,0,0
1979872,179,DEBIT,412.83,C1981318710,314129.0,313716.17,C231590369,1592164.01,1592576.84,0,0
5472086,379,CASH_IN,143719.15,C1922875120,105527.0,249246.15,C911986457,725501.98,581782.83,0,0
1294734,136,CASH_OUT,218589.8,C2036098523,159088.0,0.0,C598269363,1223698.19,1442287.99,0,0
1049844,95,CASH_OUT,87682.24,C1826936836,955412.0,867729.76,C744489754,343435.28,431117.51,0,0
2899157,228,CASH_IN,248694.91,C1730335348,558065.85,806760.76,C1588569023,975553.07,726858.16,0,0
2952524,230,CASH_IN,1067.16,C1949299285,94413.0,95480.16,C512801054,1163963.71,1162896.55,0,0
4942015,350,CASH_OUT,640648.06,C2092626574,640648.06,0.0,C1839236136,1714269.39,2354917.45,1,0
1012124,46,TRANSFER,736370.54,C1061149717,736370.54,0.0,C737745926,0.0,0.0,1,0
6096450,522,CASH_IN,47176.4,C2075762418,1428707.9,1475884.3,C267139560,1578768.38,1531591.98,0,0
3108105,235,CASH_IN,56283.04,C273809481,1177833.45,1234116.49,C1934585877,1361578.52,1305295.48,0,0
6315608,687,CASH_OUT,269254.04,C1777409003,785178.0,515923.96,C1108797555,1112574.24,1381828.28,0,0
490731,19,CASH_IN,235354.3,C1771615956,199500.0,434854.3,C553955699,872562.46,637208.17,0,0
4156156,303,CASH_IN,226734.1,C185151672,583064.63,809798.74,C1108077562,918194.8,691460.69,0,0
4039528,299,CASH_IN,242347.22,C2074759918,884886.55,1127233.77,C1998945447,839685.58,597338.36,0,0
1149595,131,CASH_IN,171001.76,C2111231571,1244651.44,1415653.2,C783921513,936071.39,765069.63,0,0
1657596,158,CASH_IN,121374.16,C2138500868,765630.28,887004.43,C491499019,1717173.89,1595799.74,0,0
451750,19,CASH_IN,214364.53,C205609711,890423.53,1104788.06,C2146003714,503619.37,289254.84,0,0
807452,40,CASH_IN,188417.43,C2096308459,433942.04,622359.47,C243592735,821612.04,633194.6,0,0
6278422,642,CASH_OUT,32660.58,C460303753,32660.58,0.0,C1656286463,0.0,32660.58,1,0
1030496,68,CASH_OUT,2026529.56,C354227932,2026529.56,0.0,C467042735,511526.05,2538055.62,1,0
3711866,277,CASH_IN,65274.82,C165258744,884857.24,950132.06,C885751508,964991.88,899717.05,0,0
1776254,162,CASH_IN,98330.21,C1810597360,51838.0,150168.21,C651099724,1438785.64,1340455.43,0,0
6198455,574,CASH_OUT,58863.89,C678401003,58863.89,0.0,C1491672544,37515.88,96379.78,1,0
833655,41,CASH_IN,108997.55,C1966467210,1295169.25,1404166.8,C47473326,712791.92,805366.12,0,0
3781771,280,CASH_IN,76281.58,C2032177173,598095.37,674376.95,C1015278011,1677479.76,1601198.17,0,0
4703380,331,CASH_IN,160376.51,C1870190742,39776.86,200153.38,C273304538,1586337.86,1425961.35,0,0
1731393,161,CASH_OUT,172765.98,C1938087702,104360.0,0.0,C615611865,909100.55,1081866.53,0,0
3696152,277,CASH_IN,20898.88,C2084273832,1001254.44,1022153.33,C121393835,1043379.09,1022480.21,0,0
4085247,301,CASH_IN,182418.22,C1935708804,337709.37,520127.59,C1892101612,1717545.36,1535127.14,0,0
5959182,405,CASH_OUT,73199.34,C1892546266,0.0,0.0,C795554440,1113259.35,1186458.69,0,0
2629396,209,CASH_IN,105835.52,C2143453435,1159453.61,1265289.14,C435595895,1666554.85,1560719.32,0,0
6186774,568,CASH_OUT,7365106.76,C1043293861,7365106.76,0.0,C231660660,300576.97,7665683.73,1,0
1254679,134,CASH_OUT,143545.78,C197533109,0.0,0.0,C446549282,1024808.38,1168354.15,0,0
4430366,322,CASH_IN,94966.87,C1914942631,102564.0,197530.87,C941859184,706852.05,611885.18,0,0
5796368,401,CASH_IN,127385.39,C1798051755,991160.83,1118546.22,C1992284023,680503.36,553117.98,0,0
