No,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2188183,142,CASH_IN,185825.2,*,471493.8,542212.32,*,1485819.82,1317769.11,0,0
1949413,163,CASH_OUT,90062.78,*,424969.81,219473.21,*,1642701.9,1511505.04,0,0
6194116,469,CASH_IN,148292.35,*,194774.0,416987.32,*,1190607.24,1226462.08,0,0
5281765,354,CASH_OUT,190333.83,*,230505.0,55409.72,*,1008585.63,1383327.7,0,0
3638032,232,CASH_OUT,62966.5,*,99828.0,63441.5,*,1106497.59,1163809.21,0,0
282887,17,CASH_OUT,288549.27,*,117765.0,0.0,*,1199735.47,1450676.3,0,0
6129272,592,TRANSFER,436846.11,*,427106.81,0.0,*,0.0,0.0,1,0
4305631,307,CASH_IN,381333.83,*,55066.0,364171.83,*,1565069.67,851124.0,0,0
5096961,357,CASH_OUT,47391.13,*,362754.89,301062.41,*,1583734.12,1537411.76,0,0
5309030,373,TRANSFER,1784607.25,*,1480947.14,0.0,*,0.0,0.0,1,0
1911828,161,CASH_IN,197485.62,*,8701.0,115442.68,*,1243785.81,961986.57,0,0
3114831,254,CASH_IN,173775.89,*,513.0,279519.71,*,1353580.2,1184989.6,0,0
6249933,727,CASH_OUT,7194939.45,*,2162276.63,0.0,*,0.0,0.0,1,0
5745088,398,CASH_IN,387561.36,*,929750.38,1290122.02,*,1425551.2,1384331.8,0,0
4517579,326,CASH_IN,68144.72,*,653317.37,925862.06,*,582109.88,494051.17,0,0
6248427,507,CASH_OUT,1019888.96,*,1039624.96,0.0,*,45009.7,1108137.11,1,0
3575940,255,CASH_OUT,69940.23,*,21700.7,0.0,*,80962.1,21410.42,1,0
469549,18,TRANSFER,2143342.61,*,7148151.39,0.0,*,0.0,0.0,1,0
2179097,185,CASH_IN,71806.09,*,1066382.31,1147988.67,*,644580.74,573172.28,0,0
5635728,404,TRANSFER,23051.97,*,2021.0,0.0,*,0.0,0.0,1,0
4164953,306,CASH_OUT,19379.46,*,306246.0,257861.44,*,782215.08,892033.39,0,0
1860933,163,TRANSFER,471342.9,*,403503.12,0.0,*,0.0,0.0,1,0
3522290,261,CASH_IN,115113.91,*,921948.97,1098318.03,*,1204638.97,936029.68,0,0
4378126,308,CASH_OUT,182121.39,*,220803.0,0.0,*,1135842.78,1329122.71,0,0
2668855,214,CASH_IN,284617.77,*,915718.32,1158143.83,*,1491328.84,1181120.51,0,0
1018403,48,TRANSFER,384187.03,*,336939.07,0.0,*,749489.84,1105097.92,0,0
4071031,201,CASH_OUT,513739.54,*,623512.44,0.0,*,33694.85,1624430.4,1,0
842382,40,CASH_OUT,470539.3,*,743555.53,85436.19,*,512171.07,1042547.62,0,0
5704433,380,CASH_IN,181038.99,*,304837.55,442608.39,*,910019.54,884410.66,0,0
5534815,330,CASH_IN,333772.32,*,91407.0,378700.69,*,1564894.09,1517869.21,0,0
955990,42,CASH_IN,62692.28,*,687760.0,717372.12,*,1258491.22,1166291.37,0,0
40949,6,CASH_OUT,1499062.01,*,1350010.94,0.0,*,3663416.71,7703487.87,1,0
570482,14,CASH_IN,10668.83,*,1235588.31,1219858.73,*,1042488.49,901000.19,0,0
1515024,159,CASH_IN,297892.38,*,451632.75,759331.68,*,1347265.85,1058787.59,0,0
1898083,165,CASH_IN,301668.56,*,173316.22,597432.48,*,1441441.36,1141036.28,0,0
6362570,511,TRANSFER,156247.74,*,166043.79,0.0,*,0.0,0.0,1,0
2654739,202,CASH_OUT,245521.14,*,205000.0,0.0,*,970102.94,1294119.35,0,0
4614104,328,TRANSFER,384602.83,*,41445.83,0.0,*,0.0,0.0,1,0
2556906,230,CASH_OUT,212496.24,*,123457.24,0.0,*,1109247.31,1477575.85,0,0
5773234,400,CASH_IN,156755.8,*,124317.0,506643.8,*,623546.72,412833.93,0,0
1044467,50,CASH_OUT,142807.57,*,195240.03,73374.51,*,1054640.74,1214677.43,0,0
2066243,153,CASH_OUT,439358.88,*,518201.0,96219.12,*,831653.74,1295288.33,0,0
4165721,308,CASH_IN,117675.3,*,54314.0,158832.3,*,1137798.35,1013603.17,0,0
3983149,403,CASH_IN,33447.04,*,1288984.11,1399960.4,*,1890658.14,1929746.11,0,0
2336851,190,CASH_OUT,11979.61,*,1267453.71,1976084.67,*,813709.45,1002088.66,0,0
1933150,163,CASH_IN,192993.06,*,518688.69,893342.86,*,556414.41,540849.94,0,0
3483119,256,TRANSFER,367820.92,*,469102.12,0.0,*,0.0,0.0,1,0
5523664,377,CASH_OUT,148385.27,*,624101.55,392025.17,*,1103882.0,1329062.49,0,0
3765531,259,CASH_IN,45385.85,*,7791.0,94478.82,*,1203208.84,1100145.28,0,0
3696019,276,CASH_IN,24601.77,*,474861.42,583632.02,*,1267443.5,1217487.84,0,0
5789013,399,TRANSFER,325956.74,*,580247.89,0.0,*,0.0,0.0,1,0
3196851,256,TRANSFER,10000000.0,*,14482116.09,5526995.9,*,0.0,0.0,1,0
3708675,298,CASH_OUT,248529.1,*,198666.79,0.0,*,53517.0,289207.09,1,0
4851727,323,CASH_OUT,299679.63,*,200000.0,0.0,*,1262440.18,1373145.83,0,0
6004233,510,CASH_OUT,1016664.34,*,1019255.64,0.0,*,0.0,1072949.39,1,0
3292318,256,CASH_OUT,281418.1,*,533820.9,222421.7,*,1511327.21,1294769.3,0,0
5849870,396,CASH_OUT,3574218.97,*,3486399.92,0.0,*,0.0,79441.57,1,0
1618844,160,CASH_IN,5429.64,*,744660.68,731517.97,*,1722032.15,1873900.67,0,0
1535917,131,CASH_IN,328219.85,*,1418542.89,725769.8,*,766510.23,610811.67,0,0
3926223,278,CASH_OUT,103588.42,*,827515.0,541360.52,*,723287.69,900320.15,0,0
6219083,640,CASH_OUT,76410.79,*,39698.56,0.0,*,2257101.48,3292535.8,1,0
1255418,136,CASH_OUT,92819.32,*,561480.25,428043.02,*,965188.43,1954410.32,0,0
5706014,400,TRANSFER,423761.41,*,354051.53,0.0,*,1000000.0,1234572.5,1,0
4363288,309,CASH_IN,27850.01,*,1381793.05,1411719.78,*,915807.92,832123.08,0,0
16385,8,TRANSFER,190512.72,*,520757.43,355026.71,*,1699162.15,1568488.28,0,0
6162440,636,TRANSFER,1378163.9,*,1330966.63,0.0,*,0.0,0.0,1,0
4834881,234,CASH_IN,192789.27,*,907162.27,1228154.75,*,819269.49,786682.06,0,0
3197492,248,CASH_IN,169249.83,*,11255.0,184354.17,*,1365847.22,1265742.22,0,0
4992748,345,CASH_IN,308987.77,*,199666.0,316311.27,*,931693.21,705965.47,0,0
4892004,329,CASH_IN,209057.42,*,6594.0,242376.48,*,1388639.47,1136852.32,0,0
3442691,259,DEBIT,105637.53,*,327923.0,374553.67,*,555932.97,419837.34,0,0
1472450,136,CASH_OUT,7676055.88,*,3468761.68,0.0,*,472041.71,6773456.87,1,0
3537910,269,CASH_OUT,266760.03,*,461025.07,794139.96,*,1305400.22,655294.79,0,0
1980594,179,CASH_OUT,191250.52,*,51920.0,0.0,*,1310719.46,1443734.1,0,0
694873,35,CASH_IN,139472.29,*,1293712.92,1401104.19,*,1670307.0,1436355.08,0,0
368535,19,CASH_IN,117425.81,*,538563.02,743943.34,*,989360.69,530105.04,0,0
5777027,395,CASH_IN,33378.89,*,1319415.23,1340681.38,*,1147614.87,949802.5,0,0
4423413,325,CASH_IN,130691.45,*,622901.22,693331.71,*,873068.06,767921.62,0,0
14612,86,CASH_OUT,145711.83,*,382625.53,108677.05,*,751730.75,885221.87,0,0
580575,14,DEBIT,537.17,*,191078.0,208626.27,*,916172.92,947369.4,0,0
5954557,398,CASH_OUT,117725.1,*,7051.0,0.0,*,1164506.63,1135766.53,0,0
1419754,132,TRANSFER,198719.62,*,123535.0,0.0,*,1040135.54,1321816.25,0,0
3647742,279,CASH_OUT,194266.83,*,2020.0,0.0,*,1013038.72,1147472.07,0,0
1893843,177,DEBIT,192.11,*,213782.5,285911.87,*,1101777.25,1117443.94,0,0
3199083,279,CASH_OUT,311450.85,*,333813.0,0.0,*,1133147.86,1476864.55,0,0
6262284,557,CASH_OUT,2420.43,*,404255.0,212689.57,*,1151621.54,1313194.55,0,0
2740083,207,CASH_IN,31653.82,*,360735.39,594388.28,*,1395881.01,1565594.42,0,0
3413779,250,TRANSFER,183381.11,*,124657.14,0.0,*,0.0,0.0,1,0
2457113,209,CASH_OUT,263946.13,*,467538.0,259223.27,*,1294630.31,1489857.09,0,0
4701919,351,CASH_IN,289884.77,*,576027.79,923064.13,*,1525739.79,1216244.21,0,0
4001381,248,CASH_IN,52430.35,*,766610.53,997274.34,*,781873.71,562360.97,0,0
1530044,158,CASH_IN,9289.53,*,668303.87,854367.45,*,685992.25,595211.31,0,0
6092919,468,CASH_IN,368867.02,*,11004.0,406975.08,*,1245396.93,778073.94,0,0
2646297,186,TRANSFER,417844.37,*,405348.57,0.0,*,0.0,0.0,1,0
3597711,255,CASH_IN,62627.53,*,471675.93,593882.37,*,1088721.08,1034900.99,0,0
1315618,138,CASH_OUT,5192198.76,*,8347437.06,357524.01,*,1097648.43,1275538.26,0,0
4891473,349,CASH_IN,540996.32,*,224641.0,842332.38,*,754349.3,376641.22,0,0
4652185,302,CASH_IN,386835.22,*,207.0,364603.85,*,1179141.37,773802.31,0,0
5783068,404,CASH_OUT,368734.51,*,928849.39,0.0,*,469522.52,764615.73,1,0
6278062,528,CASH_OUT,6042447.8,*,1343585.31,0.0,*,545662.93,3155997.06,1,0
1059278,84,DEBIT,397.75,*,111306.0,107125.25,*,1117944.48,1021662.29,0,0
2811535,209,CASH_IN,49264.36,*,1131883.98,1122361.62,*,1694796.07,1550319.6,0,0
1035788,180,CASH_OUT,266496.84,*,53083.84,0.0,*,37132.88,1310868.93,0,0
1734155,160,CASH_IN,348223.44,*,496242.13,735837.06,*,862595.41,573995.33,0,0
1565268,147,CASH_IN,125103.41,*,567818.1,775760.47,*,1615089.43,1648445.59,0,0
5943669,379,CASH_OUT,27880.59,*,692328.0,512096.49,*,1274406.21,1420938.07,0,0
4409822,304,CASH_IN,201665.72,*,14727.01,269268.28,*,1206247.51,1024631.88,0,0
6272269,524,CASH_OUT,165698.17,*,399056.76,0.0,*,518182.41,709593.86,1,0
4093562,308,CASH_OUT,56918.73,*,78814.18,0.0,*,0.0,13787.17,1,0
157892,20,CASH_OUT,160072.66,*,856830.0,814861.36,*,421683.88,628075.03,0,0
2527712,203,CASH_IN,79092.31,*,6555.0,76857.39,*,1007327.92,998596.22,0,0
2927105,231,CASH_OUT,4476.31,*,0.0,0.0,*,1017644.76,1048397.39,0,0
4955047,331,CASH_OUT,16572.06,*,614056.76,724294.23,*,829132.73,718394.28,0,0
4152921,180,CASH_IN,129101.67,*,850138.42,815042.13,*,941151.99,694736.88,0,0
1294739,132,CASH_IN,241356.22,*,513866.88,884741.82,*,832885.56,1160705.74,0,0
2845748,209,CASH_IN,150692.6,*,18784.0,203053.3,*,1594646.57,1510723.33,0,0
1297578,136,CASH_OUT,381029.36,*,261907.1,131595.36,*,1043682.58,1510458.43,0,0
3829910,282,CASH_OUT,162314.82,*,464306.48,555770.24,*,738232.14,836605.32,0,0
1845562,160,CASH_IN,38833.01,*,990296.65,1102548.71,*,1052508.42,975295.15,0,0
6191273,468,CASH_OUT,194337.83,*,161662.23,0.0,*,0.0,176396.03,1,0
4704990,330,CASH_OUT,24278.97,*,677861.0,553578.17,*,1443599.61,1536732.79,0,0
5823185,401,CASH_OUT,173369.81,*,272728.88,304298.39,*,892695.57,980736.02,0,0
41338,8,CASH_OUT,288619.82,*,276740.31,0.0,*,997523.74,1058245.8,0,0
1081774,163,CASH_IN,276199.77,*,595466.0,721628.17,*,1731492.38,1027655.21,0,0
1120081,153,CASH_IN,323201.17,*,4235.04,409974.84,*,1294616.5,809300.98,0,0
2594813,307,CASH_IN,174130.82,*,32762.0,251522.82,*,1149688.72,947309.39,0,0
699108,41,CASH_OUT,180858.94,*,86420.38,0.0,*,2392950.53,2684503.69,1,0
3798739,231,CASH_IN,196253.75,*,165358.0,254617.15,*,1253927.5,1161812.21,0,0
4498821,304,CASH_OUT,62739.38,*,32833.32,65621.62,*,1357790.98,1462437.69,0,0
5818809,402,TRANSFER,267692.34,*,105396.64,0.0,*,0.0,0.0,1,0
4402825,306,CASH_OUT,81512.99,*,350216.0,443330.51,*,1499658.63,1426650.57,0,0
159034,13,CASH_IN,58310.22,*,1368257.2,1059112.97,*,1617364.0,1424159.42,0,0
4667924,401,CASH_OUT,105151.23,*,159887.0,67286.13,*,1218072.36,1294332.33,0,0
4748573,330,CASH_OUT,44519.68,*,95009.0,0.0,*,1081313.0,1011666.41,0,0
38352,19,CASH_IN,23306.53,*,210072.0,316955.97,*,1105790.38,1046349.44,0,0
6118078,567,CASH_IN,141985.78,*,30139.0,160873.28,*,1265354.76,1102607.86,0,0
5352231,372,CASH_IN,234479.23,*,774516.75,988345.64,*,1034961.8,471752.25,0,0
949601,43,CASH_IN,129317.74,*,441992.55,730274.36,*,499674.7,556278.5,0,0
117446,15,CASH_OUT,39423.3,*,763050.0,639650.6,*,598207.88,614239.77,0,0
499468,16,TRANSFER,3505118.29,*,6375518.21,0.0,*,10608106.66,12451929.08,1,0
2564007,189,CASH_IN,243714.03,*,638170.0,887443.07,*,1093687.19,1450789.79,0,0
1381276,135,CASH_IN,44919.88,*,1109041.93,1096272.37,*,1062975.19,1047788.37,0,0
4081249,306,CASH_IN,284173.7,*,1105.0,372081.1,*,923153.97,579274.65,0,0
4443404,324,CASH_OUT,289568.3,*,42881.6,145438.69,*,1005058.32,1260293.87,0,0
5453301,350,CASH_IN,261221.38,*,404964.0,516483.63,*,1007936.26,818350.67,0,0
572788,13,CASH_IN,54431.45,*,483856.81,557696.45,*,1115422.08,1174099.12,0,0
1388891,306,CASH_IN,78787.72,*,202971.66,144049.8,*,742165.56,822275.8,0,0
3846401,287,CASH_IN,92637.5,*,512717.17,635153.33,*,931944.09,815830.74,0,0
313370,309,CASH_OUT,286651.64,*,883365.09,571537.53,*,647916.21,533019.81,0,0
1709057,160,CASH_OUT,501368.28,*,999313.0,596861.13,*,1806985.41,1613615.61,0,0
551281,30,CASH_IN,153556.94,*,731858.79,847625.85,*,853530.54,1094368.53,0,0
1626407,159,CASH_OUT,195495.18,*,8006.0,0.0,*,1162712.41,1333353.83,0,0
3408656,233,CASH_OUT,182627.92,*,253963.22,252801.37,*,1228920.84,1427193.06,0,0
2551765,185,CASH_IN,288793.51,*,787.0,436626.51,*,1498801.43,1312792.42,0,0
1937202,177,CASH_OUT,38780.36,*,436325.0,460893.64,*,1714033.48,1186594.55,0,0
6252975,708,CASH_OUT,2649518.56,*,2690618.56,0.0,*,164081.34,2201000.81,1,0
5940055,404,CASH_IN,35145.21,*,133202.03,254860.17,*,573089.27,463534.07,0,0
4465864,322,TRANSFER,488114.54,*,434665.46,0.0,*,0.0,0.0,1,0
3930100,282,CASH_OUT,103033.89,*,100000.0,0.0,*,951757.51,1107740.25,0,0
6050799,463,TRANSFER,60589.13,*,99791.23,0.0,*,1000000.0,0.0,1,0
2965726,226,CASH_IN,37348.34,*,634205.01,777435.84,*,460051.7,476408.81,0,0
2752365,210,CASH_OUT,339450.08,*,0.0,0.0,*,806871.58,1126479.8,0,0
1613884,140,CASH_OUT,1296099.15,*,9269530.75,0.0,*,1204704.52,5724125.84,1,0
351722,17,CASH_IN,96304.65,*,353349.62,277277.92,*,766573.0,619023.24,0,0
5439899,379,CASH_IN,11514.05,*,410641.74,450803.04,*,1080752.18,972500.56,0,0
3708585,278,CASH_IN,389199.89,*,441713.0,794574.21,*,1700340.89,1213709.0,0,0
4188719,329,CASH_IN,125829.5,*,840204.52,765126.98,*,813570.15,657161.05,0,0
3056752,230,CASH_OUT,217504.21,*,549825.21,359673.55,*,787522.87,1016802.81,0,0
4848030,330,CASH_IN,262488.55,*,81585.0,283559.44,*,1471451.76,1180929.93,0,0
388241,18,TRANSFER,19813.5,*,195979.2,0.0,*,0.0,0.0,1,0
291580,17,CASH_OUT,146622.7,*,141929.0,0.0,*,938292.05,826868.48,0,0
324092,18,CASH_IN,198087.8,*,951119.21,1063593.08,*,621603.52,364461.4,0,0
1857663,163,CASH_IN,202920.32,*,153458.16,241357.22,*,1151292.43,1032596.24,0,0
4222801,305,CASH_IN,227496.64,*,136101.0,634599.31,*,1281657.45,959191.77,0,0
2901987,201,CASH_OUT,292912.8,*,302614.0,0.0,*,1208118.56,1331719.2,0,0
1371270,138,CASH_IN,196723.83,*,8758.0,117596.67,*,1322005.71,1171982.32,0,0
1265806,130,CASH_IN,562281.16,*,430155.43,972230.23,*,1268973.8,789065.32,0,0
3550123,256,CASH_IN,184744.61,*,69656.0,237285.69,*,1173615.85,1138318.77,0,0
2280997,188,CASH_IN,169311.93,*,603674.9,879577.87,*,1091093.44,1001710.15,0,0
3517762,278,TRANSFER,5741656.4,*,2716876.03,0.0,*,0.0,0.0,1,0
74280,13,TRANSFER,1384499.06,*,1254536.44,0.0,*,0.0,0.0,1,0
1411533,141,CASH_OUT,1237214.31,*,1451402.63,0.0,*,215291.17,1558312.48,1,0
2928054,229,CASH_IN,7233.92,*,584227.49,693085.21,*,875560.44,761268.08,0,0
1185221,54,CASH_OUT,1060960.93,*,1065975.07,0.0,*,207710.05,7002007.02,1,0
1003771,132,CASH_OUT,136408.3,*,72845.0,0.0,*,1377624.93,1395522.87,0,0
3611033,231,CASH_OUT,181239.07,*,0.0,3613.97,*,817842.02,1035109.08,0,0
1597342,159,CASH_OUT,494302.5,*,477474.44,0.0,*,0.0,487048.39,1,0
4302072,304,TRANSFER,153147.78,*,79940.12,0.0,*,0.0,0.0,1,0
2581244,205,CASH_IN,160362.61,*,895023.25,1108561.04,*,1231950.54,1031340.5,0,0
2483730,157,CASH_IN,308492.78,*,833968.75,1144774.96,*,1815024.02,1499549.64,0,0
1709406,164,CASH_OUT,296963.05,*,0.0,0.0,*,1438717.66,1341900.88,0,0
59075,7,CASH_OUT,315136.03,*,533705.34,276588.25,*,596040.63,728355.27,0,0
5970628,395,CASH_IN,352882.95,*,37348.77,393193.88,*,1469590.07,1126396.48,0,0
3797078,274,CASH_OUT,532790.81,*,665153.84,0.0,*,8523701.06,5874062.29,1,0
3196045,253,CASH_IN,345351.92,*,110534.0,469090.92,*,998122.19,561916.24,0,0
5336720,350,CASH_IN,219.66,*,17037.0,129253.45,*,736935.92,560025.58,0,0
2222519,183,CASH_IN,144301.48,*,1304812.95,1644831.98,*,1527077.52,1361543.84,0,0
4472581,327,CASH_IN,295487.83,*,10813.0,346847.23,*,1237868.57,1033409.41,0,0
3664874,275,CASH_OUT,429008.6,*,692924.6,30983.51,*,937024.38,1956061.9,0,0
6274831,591,CASH_OUT,947215.14,*,312216.25,0.0,*,79856.77,592635.27,1,0
2593974,203,CASH_OUT,71260.24,*,106794.0,169711.16,*,865801.95,974478.06,0,0
1839386,161,CASH_IN,21770.79,*,1007193.61,1157533.33,*,795408.52,827646.79,0,0
3834725,284,CASH_IN,25622.36,*,404819.29,470087.51,*,1692926.67,1219526.23,0,0
6059952,510,CASH_OUT,90317.88,*,671452.0,646157.12,*,501000.58,502488.95,0,0
6181838,517,CASH_IN,115934.34,*,79605.0,201465.64,*,1157592.47,964156.73,0,0
2398236,307,CASH_IN,163383.64,*,1186808.9,1351120.23,*,1492260.16,1208966.12,0,0
4579171,333,DEBIT,1710.36,*,33.0,53753.34,*,1281454.26,1233128.45,0,0
6216100,573,CASH_OUT,10000000.0,*,10000000.0,0.0,*,238183.26,10448332.98,1,0
72463,8,CASH_IN,156434.5,*,672126.8,765732.0,*,1142686.92,1005634.96,0,0
4623705,328,CASH_IN,200970.31,*,681343.95,715138.16,*,763693.39,638218.91,0,0
4105226,301,CASH_IN,262227.53,*,1414669.39,1540793.97,*,1220987.71,1027350.07,0,0
5849775,403,CASH_IN,280099.44,*,573756.51,863439.02,*,2446230.67,2278728.28,0,0
3935465,282,CASH_IN,51618.41,*,60138.0,23967.59,*,1240824.17,1229857.38,0,0
896505,41,TRANSFER,7743917.34,*,1972012.54,0.0,*,0.0,0.0,1,0
1708046,142,CASH_OUT,92284.7,*,433013.44,325414.41,*,720020.87,836372.5,0,0
5704242,403,CASH_OUT,270367.53,*,0.0,0.0,*,1101743.19,1473989.67,0,0
2763459,208,CASH_IN,308441.26,*,30183.04,970287.27,*,1132391.42,1054301.85,0,0
1294777,135,CASH_OUT,76607.43,*,79390.03,0.0,*,624992.22,829045.17,1,0
6125192,539,CASH_OUT,1621.83,*,358916.0,337230.77,*,1665713.42,1297362.31,0,0
2595091,212,CASH_IN,36431.95,*,640854.13,798814.68,*,1008780.73,1195920.95,0,0
4672378,330,CASH_OUT,129676.35,*,100000.0,0.0,*,1328613.13,1459115.61,0,0
2831601,203,CASH_IN,291374.01,*,694888.96,1161607.54,*,1055133.72,889272.11,0,0
4842252,383,CASH_IN,325470.95,*,717052.34,1166528.84,*,572214.34,580485.84,0,0
2564956,206,CASH_IN,7522.04,*,754760.66,773122.85,*,648942.56,873660.18,0,0
5657142,393,CASH_IN,367541.73,*,62707.0,423804.73,*,1089800.2,885977.55,0,0
3757049,286,CASH_IN,202989.57,*,717657.94,965141.4,*,1071926.45,912250.48,0,0
2171674,187,CASH_IN,70970.74,*,905903.46,967440.06,*,1557886.57,1503551.19,0,0
2887485,229,CASH_OUT,24118.63,*,0.0,0.0,*,1166923.72,1216761.95,0,0
6215884,485,TRANSFER,380677.48,*,470878.68,0.0,*,0.0,0.0,1,0
1791043,250,CASH_IN,15165.03,*,169534.76,277234.08,*,986886.55,1002951.97,0,0
5304212,374,CASH_OUT,290640.08,*,0.0,0.0,*,876364.68,1004809.0,0,0
4238349,309,CASH_IN,14420.12,*,701838.5,795286.3,*,1450504.33,1575210.78,0,0
1058526,545,CASH_IN,622171.03,*,659945.44,1217498.24,*,1322375.31,610536.28,0,0
6354531,654,TRANSFER,769345.44,*,565577.64,0.0,*,0.0,0.0,1,0
5473565,374,CASH_IN,344085.13,*,1184.0,452113.87,*,935848.88,551077.25,0,0
6045033,470,CASH_IN,285944.34,*,216567.0,444039.64,*,1687468.05,1341294.24,0,0
4311033,325,CASH_IN,151551.83,*,1386762.74,1586175.55,*,1014257.7,895407.35,0,0
6321067,695,CASH_OUT,3939355.44,*,3978404.44,0.0,*,0.0,723665.41,1,0
2551723,330,CASH_IN,342705.92,*,788.0,323169.72,*,1308681.67,875000.02,0,0
3376568,251,CASH_IN,83958.76,*,49932.0,293034.26,*,1580009.21,1244498.92,0,0
3064490,239,CASH_OUT,158263.31,*,106286.35,0.0,*,1136787.5,1209343.39,0,0
5490861,359,CASH_IN,388796.21,*,1726.0,440127.64,*,1614184.55,1065527.68,0,0
3219983,254,CASH_OUT,266173.31,*,13573.0,0.0,*,960520.41,1120832.42,0,0
2911845,205,CASH_OUT,20732.96,*,26693.0,16872.46,*,1302729.76,1438121.81,0,0
437077,13,CASH_OUT,258314.36,*,920348.0,840614.26,*,1184280.18,1281625.37,0,0
6342495,690,CASH_OUT,579008.29,*,833960.38,0.0,*,0.0,448937.06,1,0
6072077,476,CASH_OUT,353672.12,*,1575447.98,0.0,*,52855.53,1768570.27,1,0
3061312,243,CASH_OUT,192007.74,*,216749.0,54485.94,*,1616078.61,1667586.43,0,0
6249452,581,TRANSFER,10000000.0,*,13845915.9,15618179.9,*,0.0,0.0,1,*
6194018,592,CASH_OUT,36667.88,*,0.0,95433.12,*,1138321.06,1346388.89,0,0
5302688,378,CASH_OUT,12214.46,*,38579.0,101396.46,*,1378305.77,1304026.43,0,0
4905394,243,TRANSFER,1101684.24,*,1105536.29,0.0,*,0.0,0.0,1,0
949571,42,CASH_IN,226978.57,*,963196.83,1341732.63,*,489002.99,366084.63,0,0
1007484,95,CASH_IN,331321.4,*,2548.0,269248.41,*,954018.2,623978.41,0,0
5262452,372,CASH_OUT,161597.11,*,724690.39,399924.56,*,1093159.73,1093703.96,0,0
3991116,280,CASH_IN,268393.4,*,712893.42,1023724.08,*,756263.37,641650.73,0,0
3812921,281,CASH_OUT,70439.16,*,664562.02,563646.55,*,538686.75,606882.84,0,0
1885093,178,CASH_OUT,200563.33,*,52073.0,0.0,*,1139729.39,1218683.1,0,0
6195990,529,CASH_OUT,1010278.78,*,1051575.77,0.0,*,0.0,1035177.73,1,0
2430255,184,CASH_IN,172947.74,*,1170488.48,1224877.33,*,1876304.56,1591795.3,0,0
5540766,350,CASH_IN,217123.85,*,68312.0,304546.85,*,1015245.12,901545.86,0,0
6362570,689,TRANSFER,664294.13,*,935943.87,0.0,*,0.0,0.0,1,0
56643,19,CASH_OUT,7549.05,*,43715.29,0.0,*,0.0,4947.78,1,0
3302994,250,TRANSFER,210574.51,*,433168.0,326504.51,*,604834.31,785117.38,0,0
4677769,324,CASH_OUT,65310.04,*,303593.15,202833.79,*,1248321.3,1138704.11,0,0
4896685,349,CASH_IN,3800.47,*,527164.62,572287.46,*,1519507.38,1585858.52,0,0
1040976,55,CASH_IN,85759.66,*,981750.0,1058029.34,*,1903594.36,1869583.86,0,0
4962702,322,CASH_IN,207614.1,*,984211.0,1019850.6,*,72498.27,645617.23,0,0
1579901,151,CASH_IN,176689.17,*,234901.27,434474.82,*,604625.26,536350.86,0,0
2914089,297,CASH_OUT,128614.08,*,3368.0,0.0,*,1182331.01,1303548.12,0,0
3056265,186,CASH_OUT,68786.18,*,37970.18,0.0,*,0.0,133138.28,1,0
86436,13,CASH_IN,413708.07,*,1462875.33,1454851.64,*,1574182.24,1561669.2,0,0
3292413,275,CASH_OUT,74644.25,*,0.0,0.0,*,1238678.77,1361584.93,0,0
4238260,305,CASH_IN,105318.51,*,634798.0,786573.5,*,489840.6,300798.97,0,0
4256150,306,CASH_IN,199490.08,*,14780.0,194999.02,*,1520741.22,1504315.94,0,0
1001950,37,CASH_IN,251988.63,*,101093.0,453429.37,*,1261008.69,948787.17,0,0
1069549,156,CASH_OUT,39888.5,*,403742.0,363362.6,*,1640246.84,1601557.04,0,0
6107661,682,CASH_OUT,600225.81,*,200008.19,0.0,*,1019551.88,1255819.95,1,0
1651278,164,CASH_OUT,2177559.94,*,3368309.06,0.0,*,0.0,4265898.96,1,0
4107108,302,CASH_OUT,4130382.26,*,2053388.14,0.0,*,0.0,4036677.74,1,0
6308609,658,CASH_OUT,2489504.57,*,2942542.07,0.0,*,3975185.2,4371453.48,1,0
6362570,708,TRANSFER,18676.24,*,69176.0,0.0,*,0.0,0.0,1,0
78066,20,CASH_OUT,1024698.17,*,1168177.93,0.0,*,0.0,152725.73,1,0
4896934,346,CASH_OUT,153450.11,*,0.0,0.0,*,1225558.41,1472256.05,0,0
3756839,285,CASH_OUT,386323.14,*,593338.13,4161.88,*,681632.52,1087920.25,0,0
5120788,350,CASH_IN,251226.2,*,286703.39,698788.25,*,1540920.33,1222829.41,0,0
3292293,253,CASH_IN,187410.95,*,517654.0,676959.05,*,918054.49,742936.45,0,0
3473003,253,CASH_OUT,47678.22,*,7309.74,0.0,*,13884.75,254112.0,1,0
4255840,301,TRANSFER,70929.78,*,18134.78,0.0,*,0.0,0.0,1,0
2520959,230,CASH_IN,153995.58,*,546803.64,751555.57,*,872788.4,618072.09,0,0
4637220,324,CASH_IN,306143.78,*,879634.76,1020780.55,*,1671666.26,1303619.72,0,0
1931851,168,CASH_IN,227975.1,*,429154.03,548251.7,*,1223022.29,1091652.15,0,0
2858997,213,TRANSFER,726946.2,*,966380.8,0.0,*,0.0,0.0,1,0
4946565,330,CASH_IN,22832.77,*,942113.25,718011.2,*,608639.72,416872.63,0,0
5569285,383,CASH_OUT,199837.02,*,4967.93,0.0,*,1409699.53,1428258.72,0,0
