No,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
3758319,277,CASH_IN,449686.58,*,546633.41,825700.18,*,1619343.23,1282256.25,0,0
2729214,209,CASH_IN,66787.25,*,438486.13,561851.23,*,1319527.51,1110741.8,0,0
5446744,373,CASH_IN,255011.55,*,789160.61,981511.46,*,968488.28,806019.73,0,0
5362508,376,CASH_OUT,414630.26,*,209428.0,0.0,*,1006298.82,1431956.14,0,0
2050930,228,TRANSFER,65359.36,*,72737.34,0.0,*,0.0,0.0,1,0
3656816,217,TRANSFER,159307.11,*,294180.18,0.0,*,0.0,0.0,1,0
4040043,300,TRANSFER,74162.16,*,0.0,0.0,*,931605.04,1043141.05,0,0
1196547,131,CASH_OUT,201799.38,*,849156.0,370934.68,*,1181060.28,1212705.88,0,0
6038762,515,CASH_OUT,1489.93,*,105387.07,0.0,*,77028.76,61736.47,1,0
25283,40,CASH_IN,10411.8,*,552962.93,541243.68,*,1578355.6,1477450.72,0,0
6165126,558,CASH_OUT,142945.07,*,0.0,0.0,*,1154368.32,1211082.04,0,0
5871108,401,CASH_IN,361700.03,*,1176537.56,1499561.61,*,1700110.25,1404971.69,0,0
3607808,261,CASH_OUT,40561.6,*,0.0,0.0,*,975852.88,1023190.73,0,0
6261654,696,CASH_IN,244428.46,*,852566.92,1044237.58,*,1036126.84,767805.61,0,0
6362593,692,TRANSFER,691398.72,*,373326.84,0.0,*,0.0,0.0,1,0
1876949,163,CASH_OUT,58958.16,*,599611.0,464278.26,*,544113.02,549561.17,0,0
3209852,251,CASH_IN,18346.03,*,205765.0,182020.03,*,1149585.64,1111964.54,0,0
2722893,212,CASH_IN,275005.59,*,463590.88,716247.48,*,1055642.37,659494.86,0,0
2357568,241,CASH_IN,224819.18,*,730643.38,413407.8,*,614235.2,445484.14,0,0
5822147,401,CASH_IN,230093.63,*,82634.0,354879.33,*,1410889.92,1427942.59,0,0
6362593,683,CASH_OUT,53250.34,*,21026.36,0.0,*,1031479.02,1120271.38,0,0
3480521,256,CASH_OUT,114383.97,*,349202.83,275202.73,*,1601582.05,1796428.06,0,0
445046,20,CASH_OUT,359875.41,*,0.0,0.0,*,1032977.97,1216854.6,0,0
4039024,300,CASH_IN,66624.73,*,946042.22,1054906.75,*,1585885.38,1475881.17,0,0
4799021,327,CASH_OUT,105948.02,*,101643.0,0.0,*,859947.43,1090399.66,0,0
3518158,260,CASH_IN,366409.88,*,717394.33,1050535.62,*,688930.02,346586.87,0,0
299537,18,CASH_IN,152212.96,*,97874.0,167204.04,*,1254645.44,1153059.25,0,0
4794157,329,CASH_IN,226315.05,*,35194.0,350894.05,*,1238652.19,960218.95,0,0
3867909,282,CASH_IN,218612.54,*,1225763.85,1599005.82,*,967105.14,639631.45,0,0
6083987,569,CASH_OUT,913021.97,*,74717.13,0.0,*,0.0,3807.01,1,0
3673070,277,CASH_OUT,110020.21,*,0.0,0.0,*,1182849.63,1378761.81,0,0
4629761,333,CASH_IN,199487.84,*,576960.21,847605.03,*,657669.65,460391.6,0,0
4490439,326,CASH_IN,75236.58,*,224231.49,350157.13,*,1391594.03,1113143.55,0,0
3038569,236,CASH_OUT,68801.62,*,338426.0,262847.67,*,1210981.1,1269500.92,0,0
3741843,277,CASH_OUT,49603.58,*,140760.5,0.0,*,21047.48,167573.96,1,0
4289937,313,CASH_IN,333126.74,*,607486.97,693095.19,*,991001.38,604296.44,0,0
237127,13,CASH_IN,167086.5,*,295733.86,410535.46,*,1214903.49,1200335.89,0,0
5995410,499,CASH_IN,199570.94,*,495425.58,773993.65,*,1064409.58,929416.81,0,0
2415140,189,TRANSFER,265445.3,*,408323.67,287126.37,*,933237.81,1101395.66,0,0
1881685,163,CASH_IN,81238.1,*,88415.0,63839.1,*,1043094.49,945327.32,0,0
3896000,285,TRANSFER,118033.26,*,605339.08,427371.75,*,428885.86,511825.84,0,0
6055078,486,CASH_OUT,129432.04,*,115775.08,0.0,*,1708814.53,2926370.44,1,0
3625482,255,CASH_IN,248548.72,*,0.0,162509.71,*,1139345.91,912431.37,0,0
1642327,159,CASH_OUT,1683326.58,*,1763837.52,0.0,*,1255718.8,2922617.0,1,0
4866291,349,CASH_OUT,215264.06,*,713806.0,365969.06,*,965898.02,1112276.01,0,0
3433461,250,CASH_OUT,157254.46,*,332718.0,139506.46,*,686568.67,934731.18,0,0
4363492,308,TRANSFER,275023.68,*,25514.48,0.0,*,670165.96,944539.48,0,0
4437530,308,CASH_OUT,205865.25,*,739876.8,510256.55,*,421193.0,732586.11,0,0
338882,16,CASH_IN,146828.17,*,657067.74,1155049.68,*,853147.7,677644.51,0,0
4921234,305,CASH_OUT,5375723.25,*,5219280.15,0.0,*,1152350.14,7431024.18,1,0
2981208,297,CASH_IN,88114.15,*,17035.1,91216.75,*,1264731.69,1109086.58,0,0
6154742,536,CASH_OUT,2821901.5,*,2815015.51,0.0,*,451230.27,2408609.35,1,0
4090595,301,CASH_IN,176440.15,*,412724.83,518875.17,*,997730.69,694216.78,0,0
6172394,563,CASH_IN,89741.32,*,457813.88,406315.79,*,1660476.76,1529014.83,0,0
5617689,396,CASH_IN,158837.88,*,863315.58,1023095.82,*,1312053.63,1136782.49,0,0
1876245,163,CASH_IN,148294.31,*,53342.0,206730.19,*,950697.33,711936.98,0,0
6272957,740,TRANSFER,1165746.29,*,1131356.29,0.0,*,0.0,0.0,1,0
2952893,226,CASH_OUT,453782.51,*,0.0,0.0,*,969263.69,1272199.44,0,0
746305,36,CASH_IN,10823.28,*,22164.0,60160.12,*,1064250.87,1088444.37,0,0
5550663,396,CASH_IN,212278.86,*,937.0,248393.86,*,935309.93,731868.91,0,0
1594224,155,CASH_IN,150910.62,*,922893.73,1113436.92,*,1547021.63,1213791.08,0,0
5045468,225,CASH_OUT,679773.49,*,583981.67,0.0,*,0.0,381582.59,1,0
3319085,257,CASH_IN,195891.61,*,424391.08,400457.69,*,675845.66,203436.89,0,0
2332098,203,CASH_IN,260200.84,*,1365694.26,1564508.41,*,1872594.7,1433638.23,0,0
5448079,379,CASH_IN,1381.23,*,828673.0,716700.13,*,1298223.71,1121517.32,0,0
2188886,136,CASH_OUT,116898.69,*,463606.73,320141.18,*,767563.96,960565.51,0,0
4295104,307,CASH_IN,152586.27,*,997757.9,1093695.46,*,1079792.67,953751.39,0,0
5955580,350,CASH_IN,132816.11,*,1210641.5,1573657.52,*,1035074.4,1190325.29,0,0
88383,41,CASH_OUT,185919.21,*,304485.29,0.0,*,830495.04,754353.8,1,0
61591,456,CASH_OUT,6188557.09,*,9362284.0,0.0,*,6290127.49,4597868.32,1,0
5407124,373,TRANSFER,71451.25,*,16339.25,0.0,*,0.0,0.0,1,0
3875901,275,CASH_IN,340609.27,*,655661.26,1075610.29,*,1412694.66,1067864.22,0,0
5452160,372,CASH_OUT,230800.09,*,22178.0,0.0,*,954070.36,1194711.39,0,0
5738809,399,CASH_IN,315685.48,*,727.0,340540.44,*,1305814.6,844873.28,0,0
1746659,161,CASH_OUT,144636.47,*,0.0,0.0,*,988320.7,1073794.13,0,0
5307094,372,CASH_OUT,193459.09,*,647973.2,367721.5,*,685522.97,766744.89,0,0
1978406,229,CASH_OUT,56155.18,*,0.0,0.0,*,1164525.89,1143544.91,0,0
4600052,332,CASH_OUT,12002.0,*,268442.0,266373.0,*,1066435.79,1005309.01,0,0
6171084,573,CASH_OUT,240463.92,*,338004.91,195875.97,*,1170461.15,1234882.14,0,0
4985702,401,CASH_OUT,122064.54,*,18846.0,0.0,*,939100.79,1070982.95,0,0
5666986,395,CASH_IN,156018.01,*,107040.53,121157.67,*,1232090.69,1095047.48,0,0
6059011,417,CASH_OUT,127861.08,*,22557.08,0.0,*,1010476.1,1115729.93,0,0
6348663,716,TRANSFER,12454.34,*,75594.33,0.0,*,0.0,0.0,1,0
3411728,250,CASH_OUT,170372.75,*,0.0,0.0,*,842015.89,1087811.02,0,0
5978119,414,CASH_IN,164775.51,*,19398.0,118744.71,*,1238546.58,984078.14,0,0
1030485,129,CASH_IN,49243.66,*,1018714.37,1001827.22,*,1569775.5,1468000.72,0,0
5644276,398,CASH_OUT,203554.85,*,307608.0,124230.85,*,1295544.89,1426891.01,0,0
1139957,139,CASH_IN,278513.1,*,11248.0,394403.7,*,1044315.08,663296.93,0,0
4222422,303,CASH_IN,185710.94,*,229661.8,305257.04,*,871845.82,430649.93,0,0
5522912,380,CASH_IN,53784.14,*,1226.0,98360.84,*,1210341.04,1067974.78,0,0
5043957,349,CASH_IN,438595.56,*,27.0,357955.44,*,1107279.59,749880.05,0,0
6262670,693,CASH_IN,47396.97,*,1140631.77,1245910.51,*,1206587.96,363398.86,0,0
2391086,185,CASH_OUT,176158.41,*,0.0,0.0,*,1372424.59,1378275.92,0,0
2030373,180,CASH_IN,146601.42,*,708142.0,725665.49,*,871933.53,585839.09,0,0
1622711,158,TRANSFER,155017.39,*,0.0,0.0,*,989386.78,1167179.58,0,0
828121,43,CASH_OUT,118237.07,*,307451.0,57719.07,*,1030032.86,1297604.91,0,0
2803334,226,CASH_OUT,233571.75,*,382963.22,374919.28,*,605172.14,810603.32,0,0
3144301,235,CASH_OUT,132021.12,*,400160.14,462757.03,*,1621307.98,1538911.94,0,0
2993312,225,CASH_IN,37649.08,*,653003.83,788683.07,*,516417.97,423011.07,0,0
5984404,400,CASH_IN,179791.55,*,319482.1,424477.57,*,656654.39,855941.7,0,0
5283101,378,CASH_IN,326107.42,*,224356.0,483609.48,*,861639.48,715120.13,0,0
5549574,398,CASH_IN,511282.63,*,341590.98,847279.61,*,1760806.5,1034223.12,0,0
4088966,301,CASH_IN,12954.3,*,421847.0,543569.3,*,747722.3,759810.96,0,0
1666752,159,CASH_OUT,7547.64,*,16149.63,0.0,*,1861626.66,1906655.02,1,0
5381774,378,CASH_IN,97849.81,*,501090.0,629140.89,*,1510454.28,1467167.47,0,0
5773762,408,CASH_OUT,987955.68,*,980168.45,0.0,*,2401794.5,3241532.91,1,0
1185394,132,CASH_IN,89281.19,*,21073.0,92276.89,*,1076169.82,1088814.28,0,0
3863276,282,TRANSFER,2781637.76,*,2772906.94,0.0,*,0.0,0.0,1,0
391350,17,CASH_IN,91908.87,*,1492721.44,1401138.54,*,980694.36,979532.58,0,0
3710311,295,CASH_IN,79630.91,*,320743.0,668565.0,*,1422938.19,1181874.11,0,0
4550306,324,CASH_IN,275551.23,*,131205.0,477250.79,*,1126869.3,898360.7,0,0
5952020,404,CASH_OUT,280771.68,*,218857.7,0.0,*,8179313.52,1266581.66,0,0
1722862,163,TRANSFER,310092.86,*,548152.72,0.0,*,0.0,0.0,1,0
2401935,203,CASH_IN,245930.0,*,1221599.85,1318396.86,*,1357505.99,1036042.0,0,0
3499676,259,CASH_OUT,38621.92,*,551367.0,515529.88,*,1091098.57,1055690.59,0,0
2118436,181,CASH_OUT,263373.2,*,441047.78,271539.01,*,584415.22,708930.61,0,0
5421790,385,CASH_IN,129745.96,*,1407179.4,1662591.65,*,1088842.12,846963.47,0,0
1663746,160,CASH_IN,439851.15,*,20530.0,439703.84,*,1158476.97,669366.18,0,0
2181145,180,TRANSFER,198423.02,*,318210.94,90000.0,*,0.0,100000.0,1,0
4945617,352,CASH_IN,111376.18,*,260495.88,445089.72,*,1098737.19,1061449.85,0,0
5927430,356,CASH_IN,219781.33,*,628056.77,999915.33,*,682245.23,411331.96,0,0
3459193,253,CASH_IN,111429.73,*,1187146.31,1460968.19,*,896465.06,640549.78,0,0
744783,44,CASH_IN,371451.17,*,1092939.45,1426916.11,*,969830.23,827462.58,0,0
1806569,167,CASH_OUT,141221.16,*,268483.2,200026.04,*,1159583.26,1322216.57,0,0
1059420,50,TRANSFER,913408.25,*,912125.75,0.0,*,0.0,0.0,1,0
5855851,400,CASH_OUT,299507.55,*,118962.0,0.0,*,1138878.94,1563622.46,0,0
5359887,378,CASH_OUT,159308.37,*,208025.0,77408.61,*,1256455.34,1494278.4,0,0
2202471,186,DEBIT,2889.7,*,355012.48,270962.03,*,640981.47,506535.14,0,0
3133803,242,CASH_IN,118153.9,*,733966.62,807256.43,*,1652746.7,1561358.32,0,0
3844741,283,CASH_IN,50799.72,*,1144231.72,1117778.14,*,1413938.33,1420617.2,0,0
4083266,300,CASH_OUT,23949.58,*,99999.0,21741.52,*,1110014.91,1291909.48,0,0
5859175,402,CASH_IN,183996.92,*,870117.43,903641.61,*,1210629.41,1179922.44,0,0
5916435,356,CASH_OUT,14601.7,*,516698.15,429413.66,*,1456207.46,1499842.88,0,0
1931787,164,TRANSFER,2836008.23,*,2848968.13,0.0,*,0.0,0.0,1,0
6064223,470,CASH_OUT,142401.4,*,399540.0,95731.51,*,960738.72,1643105.97,0,0
940635,43,CASH_OUT,163152.37,*,694222.88,396872.01,*,545214.22,518161.93,0,0
1087680,171,CASH_OUT,50841.04,*,609340.0,468456.06,*,990834.59,1017061.52,0,0
4949054,351,CASH_OUT,74660.52,*,0.0,0.0,*,916036.7,1036490.26,0,0
3679407,275,CASH_IN,147443.85,*,2721.0,265037.15,*,1222831.22,997389.25,0,0
5975983,403,CASH_OUT,4525.77,*,68609.0,59092.21,*,955984.88,1070483.96,0,0
2979676,233,CASH_IN,156416.88,*,747266.17,815756.96,*,1541110.99,1346073.15,0,0
4709899,325,CASH_OUT,258469.62,*,147343.0,0.0,*,834532.88,1000002.08,0,0
3476395,251,CASH_IN,132277.37,*,130940.0,277135.37,*,1194358.93,1027803.76,0,0
5387494,376,CASH_IN,15851.21,*,671748.8,685099.83,*,1786690.11,1748116.94,0,0
5741665,401,CASH_OUT,24571.22,*,9124.23,0.0,*,0.0,34320.17,1,0
4985765,353,CASH_IN,142478.2,*,951574.77,1011639.45,*,731181.27,652828.79,0,0
6325273,737,CASH_OUT,145132.33,*,64710.33,0.0,*,437516.05,671722.47,1,0
233227,10,TRANSFER,391632.64,*,206322.05,0.0,*,0.0,0.0,1,0
5930229,408,CASH_IN,19443.69,*,143807.0,107899.39,*,1335697.37,1244070.03,0,0
1861927,163,CASH_OUT,87334.15,*,270172.25,139242.4,*,1296324.61,1341736.32,0,0
4534724,326,CASH_IN,135488.35,*,546072.54,585628.5,*,706308.58,578606.57,0,0
6063893,512,TRANSFER,2348118.21,*,3240690.71,0.0,*,0.0,0.0,1,0
3560310,233,CASH_IN,202624.24,*,93197.0,237937.14,*,1225096.77,1188420.29,0,0
2360223,203,CASH_IN,198819.25,*,275460.0,654705.75,*,1360883.93,971607.95,0,0
3803691,227,CASH_OUT,52911.4,*,202238.35,126935.96,*,1422959.1,1524538.36,0,0
6061858,422,CASH_OUT,398790.47,*,199797.57,0.0,*,923259.46,1228288.88,0,0
1593623,153,CASH_IN,154536.41,*,301.0,242224.61,*,1311969.03,1202481.68,0,0
1569774,153,CASH_IN,33452.29,*,1304267.66,1248597.54,*,1645206.73,1426070.39,0,0
2870938,228,TRANSFER,78744.6,*,88146.0,0.0,*,979061.14,1020812.37,0,0
4905480,357,CASH_IN,54745.8,*,1186646.17,1155397.46,*,691811.45,500804.77,0,0
4883114,346,CASH_OUT,9208.78,*,116110.28,0.0,*,0.0,0.0,1,0
3388836,258,CASH_IN,162595.2,*,48961.26,237695.64,*,768452.53,772108.07,0,0
4402476,329,CASH_OUT,116122.85,*,523352.83,421949.41,*,1121760.6,1203234.27,0,0
5297663,370,CASH_IN,116624.4,*,839869.0,914327.5,*,982826.52,955474.78,0,0
5736764,399,CASH_OUT,421998.74,*,367498.0,0.0,*,1027682.92,1623407.72,0,0
358223,18,CASH_OUT,2957058.38,*,2988352.63,0.0,*,58465.51,2219442.77,1,0
5534890,396,CASH_IN,472270.06,*,488567.95,912255.79,*,1197098.32,855773.45,0,0
5666735,399,CASH_IN,25542.28,*,1150074.94,1162558.17,*,552863.75,483367.43,0,0
3231057,374,CASH_IN,80614.61,*,377950.22,370101.86,*,924982.69,636637.24,0,0
6258244,665,CASH_OUT,114416.84,*,220835.72,141227.26,*,948335.84,1042791.95,0,0
5113790,301,CASH_OUT,889746.17,*,993719.78,0.0,*,456697.28,701452.76,1,0
2940516,178,CASH_OUT,71340.84,*,3037.0,0.0,*,1073489.81,1156069.09,0,0
3199481,251,CASH_IN,179409.52,*,45226.0,229847.38,*,1113650.22,645111.35,0,0
2466362,202,CASH_IN,39920.26,*,442127.44,515320.61,*,1177540.55,1170907.25,0,0
5109968,356,CASH_OUT,691463.19,*,579922.89,0.0,*,131528.55,573595.32,1,0
5250693,375,CASH_OUT,604725.73,*,706618.24,0.0,*,965485.57,1516105.11,1,0
6361470,736,TRANSFER,1566048.97,*,1258459.93,0.0,*,0.0,0.0,1,0
5578119,398,CASH_IN,268191.69,*,23659.0,355007.31,*,1045886.72,800864.99,0,0
5958875,415,CASH_OUT,119142.74,*,670791.0,471674.28,*,674206.83,876165.83,0,0
3169524,232,CASH_IN,156802.68,*,131556.64,384719.34,*,1754246.97,1696813.63,0,0
2418263,188,CASH_OUT,55738.19,*,0.0,0.0,*,1043300.6,1294306.36,0,0
1070432,99,DEBIT,3345.7,*,304991.0,533689.12,*,628180.63,720869.31,0,0
1478151,156,CASH_IN,159593.52,*,729290.04,787416.48,*,838897.02,628388.35,0,0
4777455,335,CASH_OUT,151217.51,*,0.0,0.0,*,1155315.37,1205636.22,0,0
1292606,138,CASH_OUT,2554122.75,*,2575527.25,0.0,*,49546.5,3683369.66,1,0
774375,34,CASH_OUT,77348.63,*,105843.0,74122.63,*,799706.47,825881.73,0,0
3749493,295,CASH_OUT,43321.41,*,255126.0,39898.59,*,817007.53,1057244.99,0,0
2249087,262,CASH_IN,83904.71,*,506.0,99117.79,*,1198133.57,1182549.37,0,0
179871,16,CASH_OUT,158718.83,*,496615.0,345353.87,*,667079.05,670488.1,0,0
1535921,154,CASH_OUT,16342.39,*,101170.0,156585.3,*,1125048.72,1107442.09,0,0
3576695,260,CASH_OUT,163740.0,*,0.0,0.0,*,1067865.92,1226156.93,0,0
1411216,136,CASH_IN,504775.54,*,774071.46,1015632.88,*,1422283.84,1007840.67,0,0
6026124,485,CASH_OUT,618376.48,*,760244.46,0.0,*,2000970.95,6444096.44,1,0
2546553,204,CASH_OUT,119972.87,*,387279.43,410188.88,*,1574978.24,1707229.44,0,0
2422475,202,CASH_IN,182600.53,*,349237.94,529340.31,*,545655.98,402121.71,0,0
6219846,586,TRANSFER,92435.16,*,50324.86,60837.61,*,1032458.94,1173125.96,0,0
4454570,325,CASH_OUT,3713013.19,*,723783.19,0.0,*,6350.56,758608.54,1,0
6188123,658,CASH_OUT,54122.25,*,462088.2,439825.66,*,1062314.43,1192197.72,0,0
1735596,160,CASH_OUT,22363.27,*,326129.2,300147.48,*,1267656.42,1307876.83,0,0
2803791,227,CASH_IN,251366.61,*,280517.42,381353.1,*,1272337.53,1025575.79,0,0
336227,17,CASH_OUT,188925.01,*,426846.78,282547.62,*,289553.24,952525.83,0,0
6007629,434,CASH_OUT,10335.32,*,0.0,0.0,*,0.0,50535.4,1,0
3482022,251,CASH_IN,467756.95,*,732210.88,1345758.81,*,1246242.69,865022.81,0,0
5464488,378,CASH_OUT,394132.71,*,273148.0,0.0,*,1165143.69,1335555.59,0,0
989988,43,CASH_OUT,116515.62,*,10607.0,0.0,*,1290756.95,1420921.46,0,0
4938729,355,CASH_IN,89228.75,*,837274.95,936501.11,*,824554.83,725375.51,0,0
1701361,152,CASH_IN,149153.14,*,1249019.39,1464356.35,*,1210871.14,1023775.78,0,0
306953,19,CASH_IN,2621.45,*,218290.89,332432.56,*,1466881.11,1449461.87,0,0
1668455,158,CASH_IN,248704.79,*,1132189.08,1311775.44,*,1257307.32,908542.99,0,0
1647759,154,CASH_IN,10873.6,*,402774.02,474201.39,*,633170.74,502652.68,0,0
957815,41,CASH_IN,307813.3,*,231828.0,530868.61,*,959370.64,592348.03,0,0
5979872,435,CASH_IN,164424.99,*,33581.0,247447.91,*,1022726.51,826477.44,0,0
1900919,145,TRANSFER,400507.87,*,358159.81,0.0,*,818016.68,1293496.6,0,0
5376560,374,TRANSFER,2137981.66,*,2567553.36,0.0,*,0.0,0.0,1,0
6022319,563,CASH_OUT,203657.38,*,571864.04,373088.32,*,969428.67,1229045.24,0,0
2712453,212,CASH_OUT,103698.01,*,137510.23,81400.13,*,1015605.66,1171657.62,0,0
4905289,349,DEBIT,2102.81,*,101282.0,158780.79,*,1003992.51,913122.75,0,0
6308232,684,CASH_IN,255908.91,*,689064.84,954998.22,*,923188.89,826803.17,0,0
721537,38,TRANSFER,60527.0,*,68140.4,0.0,*,0.0,0.0,1,0
190034,10,CASH_IN,104274.34,*,1096310.09,1210820.46,*,1766484.64,1662132.95,0,0
296602,11,CASH_IN,277871.16,*,690346.89,947445.87,*,770682.28,531309.66,0,0
4239687,306,CASH_IN,316115.79,*,111370.0,371893.71,*,1441363.64,873845.28,0,0
5282105,372,CASH_IN,120372.24,*,900289.33,1057820.3,*,1796267.77,1590720.52,0,0
2206742,184,CASH_IN,169631.31,*,110164.0,202294.39,*,1096483.78,889822.61,0,0
4086594,307,CASH_IN,24489.94,*,201292.0,197640.16,*,1129292.33,1144467.45,0,0
3522770,254,TRANSFER,275954.61,*,506864.0,116107.39,*,587718.49,875153.78,0,0
4003655,308,CASH_IN,45969.42,*,674055.62,851859.28,*,588451.7,521182.4,0,0
5187633,353,CASH_IN,41922.1,*,1340835.46,1408612.75,*,1146957.44,1053182.58,0,0
3965729,279,CASH_OUT,820637.28,*,894162.0,0.0,*,0.0,372921.72,0,0
5890732,403,CASH_IN,54069.47,*,228691.0,373875.43,*,1153415.42,1136034.15,0,0
511440,21,CASH_OUT,205892.0,*,100000.08,0.0,*,978659.99,1070713.04,0,0
4364690,324,CASH_IN,46661.85,*,891120.86,936892.29,*,572805.27,476287.39,0,0
5276545,323,CASH_IN,150571.22,*,719699.83,956475.82,*,640728.95,589126.49,0,0
4237015,306,CASH_IN,85710.72,*,1155633.5,1292937.42,*,1203007.63,1240500.06,0,0
358283,692,TRANSFER,1592673.2,*,1516191.78,0.0,*,0.0,0.0,1,0
1437969,158,TRANSFER,232185.82,*,0.0,0.0,*,922515.28,1232488.48,0,0
5437717,376,CASH_IN,201694.83,*,881395.17,1023035.51,*,1104318.56,1109594.47,0,0
6008494,552,CASH_OUT,160667.46,*,258620.0,0.0,*,1236229.69,1588663.06,0,0
6022853,510,CASH_IN,54049.14,*,122752.4,107120.85,*,1130918.39,1123580.65,0,0
4274885,306,CASH_IN,154830.26,*,20620.0,242224.26,*,1232432.59,1355451.26,0,0
1060891,50,CASH_OUT,13234.44,*,26620.62,0.0,*,6198934.43,1152807.07,1,0
3354415,252,CASH_IN,495543.69,*,115080.0,685736.61,*,1086056.11,666197.3,0,0
352628,16,CASH_IN,406148.39,*,386192.71,859548.39,*,1374857.95,1062544.2,0,0
5848726,398,CASH_IN,166335.34,*,753563.05,974712.11,*,1125639.47,978878.27,0,0
2253389,183,CASH_OUT,1858501.94,*,1677222.84,0.0,*,309853.2,2834731.25,1,0
5542617,380,CASH_IN,218960.64,*,779920.18,877527.33,*,1193557.62,1044374.93,0,0
1030855,129,TRANSFER,377528.86,*,285942.34,0.0,*,0.0,0.0,1,0
1018607,106,CASH_OUT,207688.39,*,0.0,0.0,*,1050135.88,1383643.9,0,0
5061030,354,TRANSFER,686667.99,*,659772.99,0.0,*,0.0,0.0,1,0
603090,33,CASH_OUT,104301.86,*,510024.53,571925.08,*,640966.56,855526.32,0,0
4798651,339,CASH_IN,198009.53,*,652142.55,951070.1,*,914901.9,683973.26,0,0
5070490,350,TRANSFER,135520.32,*,1275019.6,0.0,*,0.0,0.0,1,0
789928,31,CASH_IN,98057.55,*,837669.7,911603.25,*,573107.3,596043.16,0,0
1418594,141,DEBIT,7439.59,*,331809.0,217972.58,*,1103577.78,1224427.33,0,0
5658586,399,CASH_IN,187314.46,*,960000.54,1160157.89,*,961223.0,684236.54,0,0
4742668,344,TRANSFER,169949.03,*,31460.0,0.0,*,1178670.0,1187772.99,0,0
904982,43,CASH_IN,12278.78,*,1227493.05,1348068.79,*,1044930.14,1014733.91,0,0
4740833,333,CASH_IN,140102.34,*,871100.02,856268.52,*,979065.83,817489.72,0,0
6063495,588,CASH_IN,12406.52,*,194422.25,262046.23,*,1103186.98,1125196.76,0,0
270841,16,CASH_IN,95980.84,*,316580.36,473154.59,*,851975.66,776302.64,0,0
3777030,261,CASH_OUT,31028.85,*,366010.0,304494.85,*,1422338.64,1492840.98,0,0
6178660,571,CASH_OUT,876127.38,*,782854.38,0.0,*,538920.09,237316.62,1,0
6272964,594,CASH_IN,242401.69,*,2570.0,255680.39,*,1412397.73,1302081.03,0,0
5086417,352,CASH_IN,35355.45,*,707662.87,759793.57,*,711714.36,677130.27,0,0
2791543,211,CASH_OUT,84398.03,*,0.0,0.0,*,1031736.92,1160954.95,0,0
1000758,28,TRANSFER,1071610.97,*,1083781.03,0.0,*,0.0,0.0,1,0
4313421,308,CASH_IN,133617.95,*,337849.75,499616.39,*,1516506.32,1444836.86,0,0
6362512,643,CASH_IN,118854.44,*,429895.0,576833.44,*,484707.63,324755.71,0,0
5979561,414,CASH_IN,124035.85,*,0.0,171027.35,*,1077579.57,953430.85,0,0
2375798,190,CASH_IN,132268.44,*,391615.03,318349.57,*,1674293.65,1663257.29,0,0
3595603,259,CASH_IN,243724.53,*,206.0,298037.53,*,1240564.11,1072017.36,0,0
2708320,219,CASH_IN,300345.81,*,415538.0,547679.81,*,1481348.43,1175714.43,0,0
3856987,276,CASH_OUT,184641.78,*,0.0,0.0,*,1128900.79,1304895.64,0,0
5370364,378,CASH_IN,192900.59,*,101158.0,270480.41,*,1475755.06,1210696.74,0,0
5611242,392,CASH_OUT,114497.92,*,150378.0,162956.08,*,1383970.9,1406445.07,0,0
4646593,329,CASH_OUT,127352.35,*,303570.0,180857.65,*,977621.18,1024802.55,0,0
3963927,297,TRANSFER,280342.15,*,216712.14,0.0,*,0.0,0.0,1,0
3655898,279,CASH_OUT,186327.04,*,0.0,0.0,*,1115676.94,1241927.23,0,0
3104551,255,CASH_IN,121195.88,*,432009.0,581402.28,*,1387504.76,1179830.13,0,0
1858644,164,CASH_IN,78133.67,*,809209.02,934010.64,*,1134436.97,1033017.63,0,0
4012758,204,CASH_OUT,722587.73,*,815274.27,0.0,*,4820213.16,4740452.49,1,0
4682145,330,CASH_IN,70622.24,*,1395230.09,1601007.84,*,1046993.4,962527.47,0,0
352205,19,CASH_IN,372981.24,*,548523.84,801595.02,*,846832.28,501708.49,0,0
1719654,162,CASH_IN,518830.63,*,41514.0,492924.47,*,1410490.95,981645.62,0,0
755322,39,TRANSFER,407479.03,*,0.0,0.0,*,1290195.17,1320622.08,0,0
3839229,281,TRANSFER,287166.81,*,62097.0,0.0,*,1058360.46,1387662.45,0,0
1057055,136,CASH_IN,83284.33,*,466274.67,578067.29,*,1757444.03,1645230.46,0,0
3338667,253,CASH_OUT,99716.83,*,256466.03,260590.94,*,1289621.58,1146132.82,0,0
2568956,208,CASH_OUT,122923.46,*,0.0,0.0,*,1034838.35,1201872.24,0,0
5173041,366,CASH_OUT,106088.67,*,1151402.79,9855.54,*,1394961.81,1485779.04,0,0
2018335,185,CASH_IN,75850.75,*,1520406.91,1577315.93,*,1387947.96,1324449.56,0,0
5436763,373,CASH_OUT,439054.95,*,495126.14,0.0,*,133543.44,576586.18,1,0
3667932,279,CASH_OUT,181008.54,*,270893.0,170265.58,*,564322.31,628579.98,0,0
921052,34,TRANSFER,159049.01,*,12999.0,0.0,*,1098697.48,1181472.68,0,0
6150783,522,CASH_OUT,322552.95,*,142670.07,0.0,*,1188514.17,1593268.05,0,0
1549976,145,TRANSFER,363510.52,*,413024.58,0.0,*,0.0,0.0,1,0
